"rgn_id","stock","year","landings"
42,"cod_2532",1997,88600
14,"cod_2532",1998,67428
15,"cod_2532",1998,67428
17,"cod_2532",1998,67428
18,"cod_2532",1998,67428
19,"cod_2532",1998,67428
20,"cod_2532",1998,67428
21,"cod_2532",1998,67428
22,"cod_2532",1998,67428
23,"cod_2532",1998,67428
24,"cod_2532",1998,67428
25,"cod_2532",1998,67428
26,"cod_2532",1998,67428
27,"cod_2532",1998,67428
28,"cod_2532",1998,67428
29,"cod_2532",1998,67428
30,"cod_2532",1998,67428
31,"cod_2532",1998,67428
32,"cod_2532",1998,67428
33,"cod_2532",1998,67428
34,"cod_2532",1998,67428
35,"cod_2532",1998,67428
36,"cod_2532",1998,67428
37,"cod_2532",1998,67428
38,"cod_2532",1998,67428
39,"cod_2532",1998,67428
40,"cod_2532",1998,67428
41,"cod_2532",1998,67428
42,"cod_2532",1998,67428
14,"cod_2532",1999,72995
15,"cod_2532",1999,72995
17,"cod_2532",1999,72995
18,"cod_2532",1999,72995
19,"cod_2532",1999,72995
20,"cod_2532",1999,72995
21,"cod_2532",1999,72995
22,"cod_2532",1999,72995
23,"cod_2532",1999,72995
24,"cod_2532",1999,72995
25,"cod_2532",1999,72995
26,"cod_2532",1999,72995
27,"cod_2532",1999,72995
28,"cod_2532",1999,72995
29,"cod_2532",1999,72995
30,"cod_2532",1999,72995
31,"cod_2532",1999,72995
32,"cod_2532",1999,72995
33,"cod_2532",1999,72995
34,"cod_2532",1999,72995
35,"cod_2532",1999,72995
36,"cod_2532",1999,72995
37,"cod_2532",1999,72995
38,"cod_2532",1999,72995
39,"cod_2532",1999,72995
40,"cod_2532",1999,72995
41,"cod_2532",1999,72995
42,"cod_2532",1999,72995
14,"cod_2532",2000,89289
15,"cod_2532",2000,89289
17,"cod_2532",2000,89289
18,"cod_2532",2000,89289
19,"cod_2532",2000,89289
20,"cod_2532",2000,89289
21,"cod_2532",2000,89289
22,"cod_2532",2000,89289
23,"cod_2532",2000,89289
24,"cod_2532",2000,89289
25,"cod_2532",2000,89289
26,"cod_2532",2000,89289
27,"cod_2532",2000,89289
28,"cod_2532",2000,89289
29,"cod_2532",2000,89289
30,"cod_2532",2000,89289
31,"cod_2532",2000,89289
32,"cod_2532",2000,89289
33,"cod_2532",2000,89289
34,"cod_2532",2000,89289
35,"cod_2532",2000,89289
36,"cod_2532",2000,89289
37,"cod_2532",2000,89289
38,"cod_2532",2000,89289
39,"cod_2532",2000,89289
40,"cod_2532",2000,89289
41,"cod_2532",2000,89289
42,"cod_2532",2000,89289
14,"cod_2532",2001,91328
15,"cod_2532",2001,91328
17,"cod_2532",2001,91328
18,"cod_2532",2001,91328
19,"cod_2532",2001,91328
20,"cod_2532",2001,91328
21,"cod_2532",2001,91328
22,"cod_2532",2001,91328
23,"cod_2532",2001,91328
24,"cod_2532",2001,91328
25,"cod_2532",2001,91328
26,"cod_2532",2001,91328
27,"cod_2532",2001,91328
28,"cod_2532",2001,91328
29,"cod_2532",2001,91328
30,"cod_2532",2001,91328
31,"cod_2532",2001,91328
32,"cod_2532",2001,91328
33,"cod_2532",2001,91328
34,"cod_2532",2001,91328
35,"cod_2532",2001,91328
36,"cod_2532",2001,91328
37,"cod_2532",2001,91328
38,"cod_2532",2001,91328
39,"cod_2532",2001,91328
40,"cod_2532",2001,91328
41,"cod_2532",2001,91328
42,"cod_2532",2001,91328
14,"cod_2532",2002,67740.10974
15,"cod_2532",2002,67740.10974
17,"cod_2532",2002,67740.10974
18,"cod_2532",2002,67740.10974
19,"cod_2532",2002,67740.10974
20,"cod_2532",2002,67740.10974
21,"cod_2532",2002,67740.10974
22,"cod_2532",2002,67740.10974
23,"cod_2532",2002,67740.10974
24,"cod_2532",2002,67740.10974
25,"cod_2532",2002,67740.10974
26,"cod_2532",2002,67740.10974
27,"cod_2532",2002,67740.10974
28,"cod_2532",2002,67740.10974
29,"cod_2532",2002,67740.10974
30,"cod_2532",2002,67740.10974
31,"cod_2532",2002,67740.10974
32,"cod_2532",2002,67740.10974
33,"cod_2532",2002,67740.10974
34,"cod_2532",2002,67740.10974
35,"cod_2532",2002,67740.10974
36,"cod_2532",2002,67740.10974
37,"cod_2532",2002,67740.10974
38,"cod_2532",2002,67740.10974
39,"cod_2532",2002,67740.10974
40,"cod_2532",2002,67740.10974
41,"cod_2532",2002,67740.10974
42,"cod_2532",2002,67740.10974
14,"cod_2532",2003,69475.83334
15,"cod_2532",2003,69475.83334
17,"cod_2532",2003,69475.83334
18,"cod_2532",2003,69475.83334
19,"cod_2532",2003,69475.83334
20,"cod_2532",2003,69475.83334
21,"cod_2532",2003,69475.83334
22,"cod_2532",2003,69475.83334
23,"cod_2532",2003,69475.83334
24,"cod_2532",2003,69475.83334
25,"cod_2532",2003,69475.83334
26,"cod_2532",2003,69475.83334
27,"cod_2532",2003,69475.83334
28,"cod_2532",2003,69475.83334
29,"cod_2532",2003,69475.83334
30,"cod_2532",2003,69475.83334
31,"cod_2532",2003,69475.83334
32,"cod_2532",2003,69475.83334
33,"cod_2532",2003,69475.83334
34,"cod_2532",2003,69475.83334
35,"cod_2532",2003,69475.83334
36,"cod_2532",2003,69475.83334
37,"cod_2532",2003,69475.83334
38,"cod_2532",2003,69475.83334
39,"cod_2532",2003,69475.83334
40,"cod_2532",2003,69475.83334
41,"cod_2532",2003,69475.83334
42,"cod_2532",2003,69475.83334
14,"cod_2532",2004,68578
15,"cod_2532",2004,68578
17,"cod_2532",2004,68578
18,"cod_2532",2004,68578
19,"cod_2532",2004,68578
20,"cod_2532",2004,68578
21,"cod_2532",2004,68578
22,"cod_2532",2004,68578
23,"cod_2532",2004,68578
24,"cod_2532",2004,68578
25,"cod_2532",2004,68578
26,"cod_2532",2004,68578
27,"cod_2532",2004,68578
28,"cod_2532",2004,68578
29,"cod_2532",2004,68578
30,"cod_2532",2004,68578
31,"cod_2532",2004,68578
32,"cod_2532",2004,68578
33,"cod_2532",2004,68578
34,"cod_2532",2004,68578
35,"cod_2532",2004,68578
36,"cod_2532",2004,68578
37,"cod_2532",2004,68578
38,"cod_2532",2004,68578
39,"cod_2532",2004,68578
40,"cod_2532",2004,68578
41,"cod_2532",2004,68578
42,"cod_2532",2004,68578
14,"cod_2532",2005,55032
15,"cod_2532",2005,55032
17,"cod_2532",2005,55032
18,"cod_2532",2005,55032
19,"cod_2532",2005,55032
20,"cod_2532",2005,55032
21,"cod_2532",2005,55032
22,"cod_2532",2005,55032
23,"cod_2532",2005,55032
24,"cod_2532",2005,55032
25,"cod_2532",2005,55032
26,"cod_2532",2005,55032
27,"cod_2532",2005,55032
28,"cod_2532",2005,55032
29,"cod_2532",2005,55032
30,"cod_2532",2005,55032
31,"cod_2532",2005,55032
32,"cod_2532",2005,55032
33,"cod_2532",2005,55032
34,"cod_2532",2005,55032
35,"cod_2532",2005,55032
36,"cod_2532",2005,55032
37,"cod_2532",2005,55032
38,"cod_2532",2005,55032
39,"cod_2532",2005,55032
40,"cod_2532",2005,55032
41,"cod_2532",2005,55032
42,"cod_2532",2005,55032
14,"cod_2532",2006,65531.61
15,"cod_2532",2006,65531.61
17,"cod_2532",2006,65531.61
18,"cod_2532",2006,65531.61
19,"cod_2532",2006,65531.61
20,"cod_2532",2006,65531.61
21,"cod_2532",2006,65531.61
22,"cod_2532",2006,65531.61
23,"cod_2532",2006,65531.61
24,"cod_2532",2006,65531.61
25,"cod_2532",2006,65531.61
26,"cod_2532",2006,65531.61
27,"cod_2532",2006,65531.61
28,"cod_2532",2006,65531.61
29,"cod_2532",2006,65531.61
30,"cod_2532",2006,65531.61
31,"cod_2532",2006,65531.61
32,"cod_2532",2006,65531.61
33,"cod_2532",2006,65531.61
34,"cod_2532",2006,65531.61
35,"cod_2532",2006,65531.61
36,"cod_2532",2006,65531.61
37,"cod_2532",2006,65531.61
38,"cod_2532",2006,65531.61
39,"cod_2532",2006,65531.61
40,"cod_2532",2006,65531.61
41,"cod_2532",2006,65531.61
42,"cod_2532",2006,65531.61
14,"cod_2532",2007,50843
15,"cod_2532",2007,50843
17,"cod_2532",2007,50843
18,"cod_2532",2007,50843
19,"cod_2532",2007,50843
20,"cod_2532",2007,50843
21,"cod_2532",2007,50843
22,"cod_2532",2007,50843
23,"cod_2532",2007,50843
24,"cod_2532",2007,50843
25,"cod_2532",2007,50843
26,"cod_2532",2007,50843
27,"cod_2532",2007,50843
28,"cod_2532",2007,50843
29,"cod_2532",2007,50843
30,"cod_2532",2007,50843
31,"cod_2532",2007,50843
32,"cod_2532",2007,50843
33,"cod_2532",2007,50843
34,"cod_2532",2007,50843
35,"cod_2532",2007,50843
36,"cod_2532",2007,50843
37,"cod_2532",2007,50843
38,"cod_2532",2007,50843
39,"cod_2532",2007,50843
40,"cod_2532",2007,50843
41,"cod_2532",2007,50843
42,"cod_2532",2007,50843
14,"cod_2532",2008,42234.65545
15,"cod_2532",2008,42234.65545
17,"cod_2532",2008,42234.65545
18,"cod_2532",2008,42234.65545
19,"cod_2532",2008,42234.65545
20,"cod_2532",2008,42234.65545
21,"cod_2532",2008,42234.65545
22,"cod_2532",2008,42234.65545
23,"cod_2532",2008,42234.65545
24,"cod_2532",2008,42234.65545
25,"cod_2532",2008,42234.65545
26,"cod_2532",2008,42234.65545
27,"cod_2532",2008,42234.65545
28,"cod_2532",2008,42234.65545
29,"cod_2532",2008,42234.65545
30,"cod_2532",2008,42234.65545
31,"cod_2532",2008,42234.65545
32,"cod_2532",2008,42234.65545
33,"cod_2532",2008,42234.65545
34,"cod_2532",2008,42234.65545
35,"cod_2532",2008,42234.65545
36,"cod_2532",2008,42234.65545
37,"cod_2532",2008,42234.65545
38,"cod_2532",2008,42234.65545
39,"cod_2532",2008,42234.65545
40,"cod_2532",2008,42234.65545
41,"cod_2532",2008,42234.65545
42,"cod_2532",2008,42234.65545
14,"cod_2532",2009,48439.39764
15,"cod_2532",2009,48439.39764
17,"cod_2532",2009,48439.39764
18,"cod_2532",2009,48439.39764
19,"cod_2532",2009,48439.39764
20,"cod_2532",2009,48439.39764
21,"cod_2532",2009,48439.39764
22,"cod_2532",2009,48439.39764
23,"cod_2532",2009,48439.39764
24,"cod_2532",2009,48439.39764
25,"cod_2532",2009,48439.39764
26,"cod_2532",2009,48439.39764
27,"cod_2532",2009,48439.39764
28,"cod_2532",2009,48439.39764
29,"cod_2532",2009,48439.39764
30,"cod_2532",2009,48439.39764
31,"cod_2532",2009,48439.39764
32,"cod_2532",2009,48439.39764
33,"cod_2532",2009,48439.39764
34,"cod_2532",2009,48439.39764
35,"cod_2532",2009,48439.39764
36,"cod_2532",2009,48439.39764
37,"cod_2532",2009,48439.39764
38,"cod_2532",2009,48439.39764
39,"cod_2532",2009,48439.39764
40,"cod_2532",2009,48439.39764
41,"cod_2532",2009,48439.39764
42,"cod_2532",2009,48439.39764
14,"cod_2532",2010,50276.63887
15,"cod_2532",2010,50276.63887
17,"cod_2532",2010,50276.63887
18,"cod_2532",2010,50276.63887
19,"cod_2532",2010,50276.63887
20,"cod_2532",2010,50276.63887
21,"cod_2532",2010,50276.63887
22,"cod_2532",2010,50276.63887
23,"cod_2532",2010,50276.63887
24,"cod_2532",2010,50276.63887
25,"cod_2532",2010,50276.63887
26,"cod_2532",2010,50276.63887
27,"cod_2532",2010,50276.63887
28,"cod_2532",2010,50276.63887
29,"cod_2532",2010,50276.63887
30,"cod_2532",2010,50276.63887
31,"cod_2532",2010,50276.63887
32,"cod_2532",2010,50276.63887
33,"cod_2532",2010,50276.63887
34,"cod_2532",2010,50276.63887
35,"cod_2532",2010,50276.63887
36,"cod_2532",2010,50276.63887
37,"cod_2532",2010,50276.63887
38,"cod_2532",2010,50276.63887
39,"cod_2532",2010,50276.63887
40,"cod_2532",2010,50276.63887
41,"cod_2532",2010,50276.63887
42,"cod_2532",2010,50276.63887
14,"cod_2532",2011,50368
15,"cod_2532",2011,50368
17,"cod_2532",2011,50368
18,"cod_2532",2011,50368
19,"cod_2532",2011,50368
20,"cod_2532",2011,50368
21,"cod_2532",2011,50368
22,"cod_2532",2011,50368
23,"cod_2532",2011,50368
24,"cod_2532",2011,50368
25,"cod_2532",2011,50368
26,"cod_2532",2011,50368
27,"cod_2532",2011,50368
28,"cod_2532",2011,50368
29,"cod_2532",2011,50368
30,"cod_2532",2011,50368
31,"cod_2532",2011,50368
32,"cod_2532",2011,50368
33,"cod_2532",2011,50368
34,"cod_2532",2011,50368
35,"cod_2532",2011,50368
36,"cod_2532",2011,50368
37,"cod_2532",2011,50368
38,"cod_2532",2011,50368
39,"cod_2532",2011,50368
40,"cod_2532",2011,50368
41,"cod_2532",2011,50368
42,"cod_2532",2011,50368
14,"cod_2532",2012,50972.429
15,"cod_2532",2012,50972.429
17,"cod_2532",2012,50972.429
18,"cod_2532",2012,50972.429
19,"cod_2532",2012,50972.429
20,"cod_2532",2012,50972.429
21,"cod_2532",2012,50972.429
22,"cod_2532",2012,50972.429
23,"cod_2532",2012,50972.429
24,"cod_2532",2012,50972.429
25,"cod_2532",2012,50972.429
26,"cod_2532",2012,50972.429
27,"cod_2532",2012,50972.429
28,"cod_2532",2012,50972.429
29,"cod_2532",2012,50972.429
30,"cod_2532",2012,50972.429
31,"cod_2532",2012,50972.429
32,"cod_2532",2012,50972.429
33,"cod_2532",2012,50972.429
34,"cod_2532",2012,50972.429
35,"cod_2532",2012,50972.429
36,"cod_2532",2012,50972.429
37,"cod_2532",2012,50972.429
38,"cod_2532",2012,50972.429
39,"cod_2532",2012,50972.429
40,"cod_2532",2012,50972.429
41,"cod_2532",2012,50972.429
42,"cod_2532",2012,50972.429
14,"cod_2532",2013,31174.74501
15,"cod_2532",2013,31174.74501
17,"cod_2532",2013,31174.74501
18,"cod_2532",2013,31174.74501
19,"cod_2532",2013,31174.74501
20,"cod_2532",2013,31174.74501
21,"cod_2532",2013,31174.74501
22,"cod_2532",2013,31174.74501
23,"cod_2532",2013,31174.74501
24,"cod_2532",2013,31174.74501
25,"cod_2532",2013,31174.74501
26,"cod_2532",2013,31174.74501
27,"cod_2532",2013,31174.74501
28,"cod_2532",2013,31174.74501
29,"cod_2532",2013,31174.74501
30,"cod_2532",2013,31174.74501
31,"cod_2532",2013,31174.74501
32,"cod_2532",2013,31174.74501
33,"cod_2532",2013,31174.74501
34,"cod_2532",2013,31174.74501
35,"cod_2532",2013,31174.74501
36,"cod_2532",2013,31174.74501
37,"cod_2532",2013,31174.74501
38,"cod_2532",2013,31174.74501
39,"cod_2532",2013,31174.74501
40,"cod_2532",2013,31174.74501
41,"cod_2532",2013,31174.74501
42,"cod_2532",2013,31174.74501
14,"cod_2532",2014,28908
15,"cod_2532",2014,28908
17,"cod_2532",2014,28908
18,"cod_2532",2014,28908
19,"cod_2532",2014,28908
20,"cod_2532",2014,28908
21,"cod_2532",2014,28908
22,"cod_2532",2014,28908
23,"cod_2532",2014,28908
24,"cod_2532",2014,28908
25,"cod_2532",2014,28908
26,"cod_2532",2014,28908
27,"cod_2532",2014,28908
28,"cod_2532",2014,28908
29,"cod_2532",2014,28908
30,"cod_2532",2014,28908
31,"cod_2532",2014,28908
32,"cod_2532",2014,28908
33,"cod_2532",2014,28908
34,"cod_2532",2014,28908
35,"cod_2532",2014,28908
36,"cod_2532",2014,28908
37,"cod_2532",2014,28908
38,"cod_2532",2014,28908
39,"cod_2532",2014,28908
40,"cod_2532",2014,28908
41,"cod_2532",2014,28908
42,"cod_2532",2014,28908
